25686	1918 9468 10353 18514 19082 18568
25687	9647 11787 2471 1629 11858
25688	17176 13045 14089 12624 16889
25689	8289 10645 1431 13664 15372
25690	6789 9279 10036 9046 9777 4045 682 11352 8318 4622 15809 2452 18823 10970
25691	3032 15445 12324 15377 5644 3021
25692	6476 5965 5529 10152 16119
25693	12110 3155 13020 16229 14449 7643
25694	7394 12456 3975 8601 481 7575
25695	19632 18595 6428 16801 9661 16337 2183 19569 13231
25696	7473 11249 5222 15943 17951 5477
25697	11199 10515 932 9054 4140 3739 6294 3507 4872 1763 9589 1258
25698	13830 16748 6006 13704 10654 16242 16855 4435 6826
25699	8718 5191 18914 3567 13872 13615
25700	2033 1004 3195 7379 14032 15032 10213 16024 14387 8183 4149 6188 16675 8085
25701	963 16748 8267 2347 6265 17169 3466 13284
25702	14930 8945 563 17740 13110
25703	15860 14928 12902 15604 16398
25704	14044 8976 17379 9408 3578
25705	16814 13655 125 3811 73 7714
25706	16355 10576 16944 15253 15775 16537 6539 13211 12327
25707	12094 4137 3558 14799 4921 1451
25708	19145 11082 10950 17223 6994
25709	16975 18121 18435 3271 2247
25710	4697 8264 16945 15848 18380 5573 19073 151
25711	1733 3957 143 12161 6816 18793
25712	5057 10452 9328 12715 11033 12133
25713	4433 11910 4305 12219 2477 19297
25714	12109 9018 13536 6079 146
25715	7264 13250 14467 7034 8766
25716	19339 14256 1379 15793 5208
25717	16235 5748 10291 13664 3413 16178 7422
25718	18387 15868 13656 4164 7193 3284 9841
25719	17319 10144 14045 18480 7695
25720	14087 13156 17413 1477 5768 3527 16020
25721	5288 4243 11461 9111 19659 17151
25722	16117 2567 17255 13380 8680
25723	1289 13889 10313 3371 7154 14712 16924
25724	10242 12727 10672 17080 7436
25725	9843 6344 5135 10079 7162 2016 855 1207 13978 19217
25726	19594 11042 10288 2368 9346 7645 19512 10320 7552 4110 2936 8568 16409 11663 3679 1002
25727	12725 11016 5892 16225 4414 1249
25728	14245 12192 4632 19181 8987
25729	17047 4706 18346 10808 599 10728 12051 12170 6855 17859 15260 8762 11064 19701 11139 8349 12678 1369 18666
25730	12979 9932 11094 7034 10133 5977
25731	16292 16988 19681 7450 7496
25732	16981 3260 6539 15775 9512 7607 12327
25733	4254 17937 9254 8624 15716
25734	15983 8535 18602 4365 4726
25735	13025 12101 17558 195 7016 3209 11063
25736	5327 5548 2085 15391 12120
25737	9511 3 16227 1808 2625 9755 18485 13261 9598 5960 10617 1356 12395 10795 9856 17958 6513 17806 5678 5712
25738	4218 14268 2386 3175 11658
25739	12580 2701 2379 2929 3170
25740	9249 19207 8165 18923 3044 6232
25741	5495 18563 16091 2048 4273 6074 12457 12454 18522
25742	2917 4978 15049 17975 2616 12619
25743	15493 1390 8817 2780 18
25744	6494 19329 17169 4871 1396
25745	10734 3235 2553 17569 19190 2695 17704
25746	12196 10618 7947 4184 18609
25747	7462 2255 11981 823 19175
25748	13788 2889 537 16178 13696
25749	19110 13462 5188 12789 4896 14692 119
25750	4844 7825 13288 15670 14411
25751	13124 11073 16261 16500 7545 10728 13528 3015 17047 5809 12966 1977 8305 11334 10368 13652 19287 18536 8742 4001 14579 12121 859 17506 3328
25752	13767 13197 19465 15613 5522 12789 8844
25753	1315 7839 6862 15763 5044
25754	2849 5748 12363 8527 10419 4896
25755	11647 17568 7776 19572 371
25756	11955 13439 7085 9408 8244 3240
25757	18546 17227 12068 6240 10085
25758	9032 16634 12188 7319 837 4370
25759	9817 8367 977 7363 11103
25760	7434 81 17119 12802 2194
25761	18647 12688 15345 11281 14650
25762	7133 7352 14692 16409 9675
25763	692 4948 13161 19101 15884
25764	10854 11250 10606 8766 2866
25765	16456 14316 15352 5389 10239 13193
25766	4962 14030 19335 12706 3104 17336 15269 19039 12622
25767	906 4063 14232 10143 18895 5826 11605 6960
25768	6527 12174 7807 12709 3513 8975 8856
25769	17578 14580 17469 9415 15147
25770	6348 2978 12222 12454 11989 2154 6036 4900
25771	19192 1015 14543 13649 13294 16187 9639
25772	14355 13185 15660 16160 17047 8957
25773	3533 4867 16305 13349 12061
25774	13045 12324 18243 14671 8513 15784 10187 1361 18419 15708
25775	5957 189 17425 4569 19198 823 1640 5356 2984 10263 13703 2010 16809 2914 8704 17946
25776	7315 9943 12077 1409 16026 19314 16784 1085 1676
25777	6025 5753 9971 12263 2817 7214 14019 9060
25778	7123 17228 2956 4775 16236 3270
25779	19690 1012 17578 13716 2803
25780	5031 15664 18684 12540 16166 9768 8808 7210 6688 15189 11806 18234 261 7807 9324 14613 12709 674 4746 15727 7791 8975 19386 17333 2525 13756 8856 18900 1198 10765
25781	10635 2684 14957 3690 8013 17736
25782	6667 6467 5323 8307 5598
25783	11972 4266 3730 4628 11859 14491 724 14429 9796 16998 4365 1451
25784	3927 8442 16649 4622 18380 18762 3640 18005 7821 9403 123 2393 5432 9416 10080 18496 8660 6581
25785	5025 9006 10829 10570 13231
25786	6352 10919 6932 5910 12470
25787	11927 11363 16037 1599 7339 10834 18052 15835 10542 73
25788	11914 17370 16076 6383 1158
25789	7487 9341 16245 3455 15659 12506 19110 13948 17185 12204 11917 16427
25790	604 4464 9267 19452 8435 11607
25791	14034 500 7263 18168 10753 3209 8328 18387 11119 18106 7920 11549 13730 2474 18714 11879 13591 13249
25792	13605 12567 5118 1639 11113
25793	12801 12353 12265 14794 3545 6640 19636
25794	15007 19733 5593 5200 19034 8690 10637 1884 9491 5712
25795	7876 14808 13434 11148 3794
25796	5653 13248 15792 6481 10201 12052
25797	11439 3496 12072 18173 5188 3159
25798	7463 3190 15457 10517 13082
25799	17811 10437 2186 17099 10284 10591
25800	18726 15238 77 10199 12418 18823
25801	8941 2033 10948 14032 13658
25802	13395 510 13163 18423 2633 5745
25803	19257 10562 7059 2151 774
25804	11751 7977 4274 12374 13690 19659
25805	44 11910 9226 9453 17785 12560
25806	11005 13880 4443 12923 13023
25807	15295 17974 12699 15302 5421 14504
25808	16329 6736 15361 2501 14830
25809	816 8468 17013 15025 13811 1482
25810	10478 7230 17528 8855 10148 3895 11570 17366
25811	13098 3058 13069 15157 11414 7322 10575 2045
25812	1594 5915 11244 12592 812
25813	8716 779 11469 6125 9838 12478 883 1275 5530 604
25814	17159 15377 1061 255 9477 15833
25815	12173 3746 18522 11179 13063 12565
25816	1961 1146 17955 17007 12921 6829 2602 1987 16741
25817	15983 8672 8695 19633 5621 740 13122 3112 15408 18418 17607 4924
25818	13118 4727 4487 4871 16178 8064 19016 19609 3413 11918
25819	8716 7244 13305 10598 4843 17901 5935 4362 7546 2660
25820	11800 16860 10840 18211 7297
25821	12536 9890 4414 9699 14558
25822	17549 12110 17365 3496 7596
25823	3265 12695 9965 10143 5105 13803 3453 4896
25824	4736 4440 19329 13556 2849 19484 728 15673 13871
25825	1564 9165 12555 15313 1354 19288
25826	16355 12843 6875 2259 3325 17007 6810 873 11984 15253 15775 6245 15312 4028 16981 13232 15881
25827	7493 4126 6868 2066 18278 12924 11804 11839
25828	11696 11142 8194 13983 16610 830 1649
25829	1781 8291 9415 11659 18910 276 6308 18872 1592 14925 4238 17796
25830	5375 11099 17825 19477 11325 19643
25831	12430 18661 19075 11645 11484
25832	9389 15424 5604 5166 7970 8986 6209 10828 7754 4641 15302 11826 18327
25833	4850 2202 2622 12802 6100
25834	13753 15249 553 13403 6802
25835	18367 12800 14390 2947 16649 12527 19731
25836	15184 18669 11356 12058 10008
25837	11451 2011 10461 15672 13315 11158 15011 5357 5591
25838	17200 12439 16643 13406 18116 14067 7428 9895 3324 779 10795 6462 11791
25839	7568 17114 17383 873 10343 10322 11984 9139 13296 15572 12945 11642
25840	18293 17012 7591 1035 13095
25841	19422 7831 15104 4142 7876 5847 8793
25842	3113 19081 11376 3616 177 54
25843	11698 17596 10515 2089 14054
25844	5297 3291 5406 1011 18366
25845	13928 4443 9261 2905 6452 13904
25846	8249 1488 18468 17442 6920
25847	1419 1289 16844 16385 6256
25848	10558 14608 8380 905 157
25849	15563 18684 5031 4041 10231 17263 6688
25850	17727 10840 7522 16199 7935 19639
25851	16468 6305 12031 18784 16011 284 11881
25852	10223 12532 1245 6379 13910
25853	10388 5606 12878 7751 15525
25854	14176 2531 6314 8731 9612 12034 5544 1131 6843 2963
25855	19335 9977 10672 4984 1980
25856	17830 1785 1443 5422 16398
25857	9342 16026 3639 13439 8695 13760 3055 3510 11389 1386 2417 16120 368 3235 11583 16488 10870 151 10577 7923 3757 10437 2608 11584 16826 10813 2122 18482 11608 1333 10561 13039 8693 4850 10512 11000 6051 14682 10829 11726 15590 13593 4404 12763 7207 11297
25858	6388 412 11014 9192 2629 17110 1312
25859	10941 14337 17074 12238 13512 3844 18322 3933 11020
25860	5570 18359 13223 15698 18481 950 2859 16288
25861	12225 11990 16889 4726 17778
25862	16004 5172 13594 9296 19439
25863	4066 12137 8290 10474 6840 11744
25864	5203 19028 3715 13706 7723
25865	12439 10670 9519 6408 16221 4121 19467 8565
25866	9753 19171 6123 17506 17850
25867	15139 6653 664 15106 7254
25868	15209 1005 6150 11620 6156
25869	6393 2677 3935 11982 4045 2239 16574 10773 3899
25870	9027 19271 11896 11815 12636
25871	19115 7755 14634 11293 15643
25872	12498 14848 18959 13813 16173
25873	9139 17534 19731 13447 3612 776
25874	325 9687 16938 17292 3291
25875	11869 2510 16474 5125 9227
25876	4255 5045 4990 11462 6818
25877	17422 642 11660 10921 10530 11582
25878	3904 6477 18988 12983 12628
25879	19107 17974 19433 11902 12699 6639 3255 9763
25880	12949 9712 5708 8450 7426 8827 7006 16466 18495 878
25881	11910 4843 2154 12875 17879 7967
25882	17066 16024 4823 14899 15174 6494 9467
25883	5499 13516 14455 3587 19514 12923 12181 10795 13486 18180 10202
25884	18073 5868 16638 19575 13259
25885	3549 7821 17318 19610 7767 11175
25886	3856 6380 6494 15301 9438 19324
25887	8051 15205 10213 3751 5246
25888	15766 11927 13439 12383 9408
25889	5025 15098 2202 11746 5782
25890	1373 17454 5938 2514 11177
25891	16025 840 6603 3372 13753 7524 8633 891 7464
25892	14622 10446 3436 17118 6832
25893	6177 215 3184 3079 15965
25894	18758 2669 17570 19192 6980 12492 4429
25895	12917 17061 5295 9743 1860 8666 7576 12781 11361 16503 9958 12398 6588 14999 11745 6738 19583 1867 10947 19104 6177 18418 16016 8452 14167 13767 14754 4156 7511 10726 1572 16017 6913 17366 15086
25896	5445 15836 14662 17894 16378 18303
25897	2084 12117 13320 6354 10821 18772
25898	5729 17727 7021 17353 18383
25899	18341 15709 18891 2642 7673 2689 5544 9634 8671 4558 17014 4018 4473
25900	10437 17077 6911 3424 12545 18227 8155 13903 18993 10311 5645 11297
25901	11115 9226 10840 11094 65 10272 17946
25902	7315 17552 15591 14860 6398 5215 1447 16301 10050 14077 17302 14847
25903	6896 6398 913 4633 18606 2810
25904	7683 9847 7795 13329 5506
25905	19274 15976 6713 1333 13211 6183 17796 17063
25906	10474 1077 19243 3806 190 17242 6327 1740 18475 4854 14392 17993
25907	6444 92 3575 7946 10143 610 9601 12182 15661 2343 11655 472 3833 19375 15166 1873 19128 7658 9801 741 4988 3948
25908	10734 1078 2657 8663 15927 4807
25909	8933 19406 5656 4737 7991 16936 13653
25910	5579 18214 4022 4123 8256
25911	8680 13640 2414 6916 18879 1448 574
25912	15287 8907 15900 2906 18045
25913	4551 10238 15032 10213 14463 12944 10112
25914	15428 6527 734 4890 19666 13077 8224 18573 13970
25915	13503 14581 11878 13452 8964 3168 12570
25916	4519 1513 5379 3373 19415 6389
25917	1339 9694 12914 5940 18278 17413 2540 6017
25918	18563 11467 655 15386 3445 1340 16846 18230 6340 8954 2653 5141 17023
25919	13042 5381 15848 2700 10898 8784 15663
25920	10770 19179 12300 13212 17582 354
25921	6550 13281 5471 10908 15666 18206 18365 3922 6312 13881 10696
25922	9465 745 12196 15185 19430
25923	14882 8558 5737 2567 11359
25924	10180 16528 15835 9807 12530 954 16525
25925	17884 307 10632 17821 2442 1000 15506 1036 6829 15931 14186
25926	19341 19118 18306 6545 4115 10809 18717 3597 1135 18544
25927	9346 14885 10025 18173 15673
25928	19308 1086 17175 4903 14126
25929	4400 12510 11952 139 15753 15664 18352 10443 3513
25930	9460 6386 14939 16456 14578 19354
25931	18431 16384 16574 8017 2978 15927 5573 5606 18961
25932	15391 10268 1463 7115 16711
25933	7541 10667 6740 17780 5118
25934	19280 10860 10782 13440 15677
25935	8256 18412 4010 10320 1923
25936	13226 18356 57 7607 12327
25937	13344 10058 1436 5514 6181 768 1832
25938	16756 15436 4290 2535 11059 17862 12623 13839
25939	12488 16997 12655 13284 5413
25940	1940 19207 10785 18827 16104
25941	6087 9851 15488 16279 8544
25942	10894 10924 19165 18879 13659 15305
25943	12896 16378 2 18303 270 14049
25944	2169 17444 22 5060 12439 15335 4585 7477 3195 5454 4546 3403 15905 11784 6190 15378 9917 11472 1708 5315 19195 12173 12323 19593 11179 6570 13881 7223
25945	3519 7683 8929 9964 2421
25946	12980 9364 15194 6619 223 15754
25947	199 10547 10291 13495 3828 5401
25948	17709 10637 3601 3838 3785
25949	11264 11110 5093 10508 2402
25950	18322 6846 16737 2257 9475
25951	9327 3520 15836 14177 13989 14662
25952	5471 2521 3465 389 3551 12878 16186 3291 5818 13731 3358 12614 8480
25953	13729 7573 15467 8100 5224
25954	3577 4667 12684 4611 19126
25955	15335 4335 7821 6753 10212
25956	5963 10057 8578 17905 8344 7422
25957	19433 4621 3101 11992 6374
25958	15196 17466 5161 878 9484
25959	1773 731 8630 13293 12387
25960	4298 18930 11075 4121 19433 4305 1035 420 15702
25961	17355 7790 7464 12181 6322
25962	2917 2622 4481 17951 9477
25963	12715 2247 11323 4138 198 9553 12341
25964	11203 7493 9488 7805 17079 5025
25965	16414 1599 17201 9438 17528 14834
25966	17996 18122 2282 19412 18685
25967	476 4494 5183 10749 7367 6379 100
25968	12860 9486 19087 16561 6818
25969	7355 6875 3667 6155 12473 3927 5039 11042
25970	10084 7212 100 11915 883 7338 6279 3614
25971	7418 16567 8468 6821 11314
25972	2263 15740 8056 13819 7534
25973	7204 15374 10474 19524 10446 2770
25974	17561 6768 14914 14137 11894 8468
25975	2642 17090 17626 3555 13637 8118
25976	15124 13360 11083 10774 9992 13990 623 5799 2255 14279 16579 10236 1757 7864 18873 5670 11603 3692 1987
25977	9260 8128 12601 9553 15049
25978	3506 18547 16301 8892 6380 6581
25979	16425 3933 15546 5355 17993 17614
25980	17823 18135 11276 1632 1333 4900
25981	19594 15165 8743 12305 12093
25982	3235 4083 8118 7962 90 15673 4385 4138 19710 17081 7192 11772
25983	9267 10974 6481 2088 5276
25984	722 11899 17974 1013 10950 2557 81 1993 482
25985	9269 11752 2574 19152 9153
25986	4281 14177 15189 14023 5324
25987	8264 15108 4977 6354 18278 16260 12924
25988	18647 7709 11696 9776 15115 15233 8984 2876
25989	11098 17129 9269 5680 5267
25990	16340 712 2014 3555 3571 4138 15182
25991	11513 13343 6993 5483 14431 10370 4943 1575 4242 3630 2775 5471
25992	6890 8288 7030 426 4895
25993	14317 19422 14768 4856 3458
25994	2383 11423 7544 13549 16104
25995	9608 2140 1715 8116 11078
25996	13610 6669 16154 13312 70 18032 5111 10394 10524 4501 5355 7309 3266 1522 12352 2674 11224 873 6875 3662 1349 1715 18890 1609 8907 14255 3869 16556 192 3510 12364 17534 16427
25997	2778 5123 13818 8820 9985 7079
25998	182 1092 18140 9245 12824 11966 7388 3046 10168 13027 16886 15533
25999	29 12015 8125 1764 14209 9863
26000	5750 6704 15709 1855 11737 15313 664
26001	17047 9428 19041 4001 12604
26002	9568 4940 12568 308 4048
26003	12885 6481 15348 14208 17311
26004	10223 11978 8731 15825 17902
26005	9869 18803 15698 11143 4346
26006	11406 4519 15344 13915 3704 12987
26007	9313 12791 7151 3376 19500
26008	7730 1733 4230 15051 2032 17851 18702 17903 14597 8977 10822 6088
26009	8304 1465 1541 15988 8636
26010	10910 11657 3159 19573 11632 10264 16321 8009 17621 11192 1535 15158 11918 16541 15500
26011	10635 12353 16344 11642 18118 18754 193 18215
26012	11424 3920 11351 6183 3567 10167 17110 4285 4677 534 5246 3032
26013	4995 17319 15145 11484 3718
26014	7413 4140 7433 2715 16019 2488 1993 5155
26015	7380 18832 6021 3235 12203 1440
26016	6077 14543 1549 1657 16646 9251 14692
26017	10193 17931 18983 14151 13984 9041
26018	12831 13360 12192 1117 10662 4342
26019	2885 4788 14349 3563 18894 16831
26020	17499 17186 17172 8947 922 8031 1752
26021	7084 16960 16369 9537 7694
26022	11769 6877 6185 12536 18661 11605 18522 8336
26023	11150 7997 14580 1160 4699
26024	10651 9536 8462 12719 13844 12668
26025	18267 12588 3370 14137 8241 4205 839
26026	825 18379 12488 11583 1911 10025
26027	8861 5506 3854 15362 9449 2247
26028	10024 7685 10908 1019 10826
26029	14742 6811 16543 5899 9472
26030	18454 8444 12715 12254 2644 12072 11583 3413 3168 2567 249 14683 8527 17704 11522 4896
26031	345 4772 15017 14830 1643
26032	7639 11891 7978 12467 708
26033	15040 15059 5966 5021 3828 13012 1411
26034	19096 44 7264 12858 3456 4775 15712
26035	7565 6896 10353 5859 12991 10804
26036	15192 12303 10023 1911 6951 7694
26037	13381 19621 8683 13361 8320
26038	8246 12546 1657 12470 10314
26039	19170 18107 7355 8243 4272 8907 10715 3854 4596
26040	9249 4569 13133 6821 2010 8053 14834 10043
26041	6327 189 7242 5288 18608 8150
26042	7261 5647 8770 16093 7604
26043	10242 2042 18916 19264 5685
26044	4207 16380 15498 18480 8949 1461 19574
26045	10294 1895 8338 14991 4075 6544 17760
26046	4171 3284 5621 7631 10654 9227 13583 156
26047	11239 13526 2798 16827 7917
26048	13814 3479 1538 9895 12254 4663 7192
26049	1164 673 6271 12710 15104 11304
26050	6909 17887 8387 5500 13279 13439 2192
26051	12934 14619 16277 6608 13967 10864
26052	14860 2757 18421 12180 3951 13023 11368
26053	797 11452 19055 12967 3650
26054	10850 4512 14777 15977 1549 5880
26055	9343 17331 14932 7766 16518 18278 2279 7222 16754
26056	17900 1682 18255 15196 15238 7575 11861
26057	14591 13821 5600 3657 11412 4418
26058	2643 17766 4601 10684 8687
26059	13286 4451 5519 683 7056
26060	4400 5926 9533 3282 805 15279 18263
26061	7622 9360 12780 14808 12565
26062	12092 15848 18680 8077 5676 3112
26063	1598 17114 10031 15921 8953
26064	11099 7483 967 16761 14522 6396 1160
26065	12935 19476 18981 3037 7393
26066	4734 11401 7785 3101 4329
26067	5870 11377 14488 1046 13650
26068	15427 2108 4792 8907 8715 9519 9537 4995 2990 16631 18305 3493 13932
26069	15683 18061 10636 14749 13997 1381 14200
26070	10976 421 12572 4034 10388 393 6356
26071	11452 9251 13086 10763 5722 14332
26072	17383 13296 16886 16944 7586 15775 15253 6245 15312 18361 16537 3612 16981 17733 17122 13072 9512 3260 680
26073	10162 12309 14588 19700 8820
26074	2697 6065 7932 17401 7687 16646
26075	17570 14254 6338 16067 15077 15707 16535
26076	13585 12430 17844 19088 14387 17461 11498
26077	1961 3802 123 1936 3637
26078	5355 3455 1757 13640 9187
26079	6077 544 10949 11752 7278 1657 7056 16501
26080	11972 6077 13594 7243 13988 17821 8317 19363 77 5802
26081	4261 7324 6413 18775 17586
26082	5838 2725 17663 2089 15897 10678 4820 13934
26083	10515 11173 3329 11367 2066 12944
26084	6857 11336 16827 7442 7367
26085	2066 6600 19572 18246 6978 12361
26086	7380 16128 10025 13023 9487 733
26087	11078 12527 7925 4681 16033 10300
26088	13548 4370 17327 12985 15379
26089	4214 6528 10740 19364 15404 17687 1267 2698 17607 10112 8246
26090	10860 18593 19445 1993 9687
26091	18874 10318 324 18420 16418
26092	9799 18630 17534 16059 1066 8068 11469 2252 7110
26093	7465 2146 16656 2271 13353
26094	10126 16537 2030 12810 13211
26095	632 18803 13060 17549 3270 1739 19274 12770
26096	15628 15165 4421 825 4509 10049
26097	1634 10632 8325 8731 6814
26098	18329 19159 19224 4611 8519 4350
26099	16225 11236 16748 14882 11647 16674 9699 18770 15059 552
26100	18630 8516 2033 2637 4149 6188 1286 3851
26101	2679 19170 938 9015 7558 9957 8980 73
26102	12335 10162 12309 3522 5123 8820 10955 18654 14588 15207 9985 12990
26103	11806 16789 9502 18825 15080
26104	17545 6882 17401 18277 1229
26105	11565 4948 2051 2716 14871
26106	1640 2780 13133 17824 15166 4286
26107	1638 3241 19717 19661 4359
26108	13258 9150 5087 12670 8136 13812 7748
26109	17451 14474 16834 16215 19081 12435
26110	8555 864 12624 1214 1401
26111	10369 19269 9564 18062 5028
26112	19492 6726 2384 9199 18043
26113	12979 10932 9708 3450 6311 15679
26114	9415 14512 7752 4244 11600 19355
26115	4759 2945 8514 1540 18172 5522
26116	6380 8769 17174 4713 7335
26117	2579 1948 15932 4250 4490 19484
26118	13956 1170 7466 17438 19274 14748 17406
26119	14631 15968 2837 7408 8051 19080 12054
26120	5927 1031 13586 16146 8355 9055
26121	15606 17984 3080 2082 14131 18827 12477 13640 16955
26122	15253 1921 18361 16981 9512 3260 680
26123	19433 7563 10714 12914 9269 14479 7288
26124	12719 9006 9374 13286 1651
26125	17189 4066 8116 3486 14167
26126	10651 18194 14749 11081 19053
26127	8249 6920 15335 3195 14032 13658 6188
26128	4111 4200 14182 10637 17081
26129	11306 7394 6132 5421 1674 18450
26130	5576 2352 15213 2750 13812
26131	10929 5603 12335 14497 8550
26132	1514 17668 15953 3576 2819
26133	6552 17481 13884 18656 2629 16986 2543
26134	18870 4366 11192 15930 12470
26135	10987 12708 6218 4775 7588
26136	5808 18891 13880 16761 7526 5105 7571 18121 16871 4948 5356 5578 6021 11140 2984 17704 7089 2969 7316 3413
26137	8115 2294 17974 408 107
26138	8607 11012 14816 12835 6449 4595 9986 13452 13197 7092
26139	12725 2363 14167 11780 2911
26140	10774 17831 10412 5592 16105 17942
26141	3607 6407 21 5552 8541 140 11799 12640 14781 1138 6845 9339 4890 16098 1832 5789 12285 13600 12565 19641
26142	689 17442 15744 3265 3455 1208 15165 5719 9356 17178 14414 12495 3293 5572
26143	19387 17226 17859 10248 19169
26144	19630 9344 27 6897 16313 17321 5836 14740 14128 15022
26145	290 2758 10138 2485 5100
26146	16510 13243 14881 18590 9898 12146 14497 13104 2525 19629 232 2001 10458 1217 19702 2862 16334 5916 17969
26147	9906 11995 5060 11563 7391 8544 2638 19339 9517 5291 16983 512
26148	3268 469 10031 17844 8183 15457 8324 17790 7254
26149	17350 19329 10025 12203 19572 552 8702 14692
26150	3346 17500 10617 14891 3734 13487 4134
26151	4096 1961 3639 12383 13277 13253 18537 6348 18214 16890 10245
26152	13830 13384 3739 6380 2672 2846 17882 15287 200 7631 5899 14536 5573 2034 5522
26153	18970 18265 17707 9427 5522 11918 18633
26154	11826 5915 8861 17461 19452 535 11706 6183 982
26155	8911 14515 886 13395 3385 18867 7665 12533 11038
26156	18499 1853 5840 12935 16088
26157	14994 2369 4085 17985 11539
26158	17578 14039 1876 3379 4647
26159	3159 1462 8079 17701 8964 7252
26160	4734 13788 7271 4871 15457
26161	7171 15618 5709 16167 12055 12495 8420
26162	17474 4854 11670 12058 16808
26163	15511 19430 120 18505 8058 19590 10008
26164	3305 823 19073 6557 177 7963
26165	2889 7380 17801 16128 19329 7923
26166	5799 12721 18260 4 10512
26167	16329 2535 932 15201 469
26168	6252 14897 15024 15952 9150 7748
26169	5247 5638 15194 6072 223
26170	13248 9984 13889 9814 12599 3572 10740 3041 4684
26171	9576 16627 5009 1665 19081 15309 1261 14204
26172	8637 10633 3420 15119 12533
26173	7840 5940 954 12023 3660
26174	11565 1712 14186 2780 13611 15931 13749 12374 2016 8110 14105
26175	6157 2045 18239 9307 16049
26176	57 14536 8484 1846 5962 2443 15363 11920
26177	2827 7365 3404 19131 8126 14998 13999 7583 7569 247 7510 19331 17139 11167 18637 11641 15419 11103
26178	19278 24 11028 17133 2978 3582 18781
26179	3421 2071 3233 10272 7700
26180	1305 1621 878 11888 14273
26181	7154 9888 11858 10144 8540
26182	495 19433 13988 17564 8118 2969
26183	9638 2740 11334 17522 16405
26184	12312 4209 2383 3128 9245 15098
26185	4020 7551 17930 12379 2582 15387 7253
26186	18815 14864 5211 18346 6025
26187	2035 180 15544 15014 19470
26188	3052 4877 17436 7629 980
26189	3115 11517 12641 17580 19153
26190	336 3196 1291 7754 7967 19032 1571 10008
26191	14421 17500 18282 5468 16011 1372
26192	1488 8249 15335 2033 3195 13658
26193	389 10369 11209 11894 9853
26194	14839 146 5878 19099 9403 12884 2459
26195	81 6310 2683 14007 19410
26196	11527 2012 16564 1906 15019 16276 13393 2553
26197	15098 5025 2761 16936 10513 14343 4151 6369
26198	8935 7349 251 650 4549
26199	9838 19245 4140 11190 4490 6417 19365 4343 1160 6833 15166 977 10013 5124 14802 274
26200	4696 14643 14971 16074 7701
26201	17271 8290 8023 19733 1477 4362 1864
26202	16068 2794 15364 67 2106
26203	5436 9054 6674 8892 3216 1015 14604 1868 1043 19537
26204	19566 17769 10209 2066 3577 4487
26205	15913 17538 19123 15952 7809
26206	19335 1178 11683 2514 17806
26207	17236 2025 8250 12895 7919 17875 19234 19311 3485
26208	11394 527 19296 4899 12763
26209	7123 10410 11449 6044 19234 6704 4921
26210	9327 15836 16378 12896 14345
26211	3299 10643 15309 3016 7688 9917
26212	15811 6461 11163 8139 8291 13969
26213	16432 2787 2855 2780 296
26214	12579 15440 3860 19476 16374 16951 12630 16540
26215	8516 3195 14032 13658 8183 16675 6188 8085
26216	12587 2051 7799 13266 15221 4627
26217	3346 16539 3995 7624 9972 5610
26218	14032 13658 10523 8183 4149 6188 8085
26219	16425 10682 11868 5430 15606 7910 9866 18433 10419 1408 13872
26220	16650 14656 10452 16735 14554 17827 11192 10272 8013
26221	5431 10996 11228 12155 19087 340
26222	3196 3113 6380 1943 5239 11200
26223	3310 19700 15207 10162 14432 14361 3786 12990 7079
26224	5506 18724 16260 6848 11297
26225	10023 6308 7078 510 5178
26226	13887 2849 5966 12411 5829
26227	1955 2550 3619 7736 10413 7137 19308 12829 994 17369 1147 1205 12331 2766 15868 18721 6902 10994 13656 868 15739 16261 2316 8538 3605 18179 19586 15171 5732 16673 13003 955 6513
26228	15895 3455 7920 15936 18251
26229	7402 1568 8713 19527 19464
26230	18060 13849 9524 334 17966
26231	10733 7816 11690 2863 4260
26232	11849 12831 2382 9097 16272 19 8422 17340 17637 2723 3387 4314 15465 2170 2040 16453 18450
26233	10576 11097 6245 16537 18361 3260 7607
26234	11392 12146 10458 17664 8967 3035 7645
26235	3104 19198 18601 12862 3738
26236	16116 2934 7328 324 4451 167 18924 1024 6016 12118 4815 14470 13486 3719 12619 7948 666 15169 15777
26237	4463 18265 2579 8273 2483
26238	1518 18538 8194 5523 5873 15329 1419 8698 8780 12046 10074 8254 4800 11963 10400
26239	7099 16744 1911 8628 17403 17704
26240	10745 7313 11461 3101 7500
26241	16447 14872 1111 16999 7271
26242	19557 13857 14126 12878 10425 10244 835 17024 8707 17292
26243	8116 13741 13348 1151 16252
26244	7526 9777 10833 9598 17824
26245	14079 2384 19385 12802 7436
26246	7727 5557 10976 19246 12265 6147
26247	15309 10876 8474 3017 2695
26248	116 5349 16624 13514 351
26249	3730 5041 12599 14818 2014 146 16260 9490 4997
26250	2758 4851 3670 3696 3209 6225 5977 18755
26251	16408 6158 4671 2150 8506 14514 13932 14791
26252	948 12306 11902 3146 12699 8086 6310 14475
26253	12847 12017 2518 9772 13971
26254	17370 4380 17524 19563 15510 1185
26255	9433 5426 15401 13963 16432 1589 15163 15021 17806 11384 18915
26256	1488 6920 15335 2033 13658 15940 6188 3851
26257	4471 10695 18022 16309 16160 4001 10059 13490
26258	11995 17210 6662 18206 3812
26259	15491 113 13936 18511 9275 12032 3055 16146 13964 13159 8559
