user,item,timestamp
86443,13133,1657724138521
68594,14595,1657724158420
90952,18455,1657724168158
51244,15302,1657724173332
66537,17022,1657724186987
62015,2818,1657724199507
24649,4695,1657724203301
31145,18583,1657724264644
88306,14924,1657724266795
79609,11904,1657724292278
68758,17215,1657724299672
96045,10473,1657724362897
95848,13305,1657724376412
65548,10399,1657724398599
17507,19329,1657724403445
63051,15253,1657724425933
28519,14527,1657724461958
40825,16606,1657724475099
20640,8366,1657724493737
63312,5829,1657724495909
94780,5543,1657724504491
70663,389,1657724511547
39850,14810,1657724522001
66598,13305,1657724526125
84154,9793,1657724527568
75485,17022,1657724537473
71397,974,1657724545900
39515,15798,1657724548846
6964,4230,1657724556368
32057,4591,1657724561774
12089,17022,1657724575181
64,9427,1657724578373
8052,11649,1657724592463
85405,974,1657724624814
92659,13305,1657724688004
36843,5149,1657724702326
76973,8390,1657724702992
29686,13323,1657724708410
79115,389,1657724725872
69456,11379,1657724740828
17704,15977,1657724765133
10038,4595,1657724769842
97741,13305,1657724771215
39262,14924,1657724820993
61112,6067,1657724824091
54980,2198,1657724835723
85600,17022,1657724835757
91158,9427,1657724848097
30371,14324,1657724875887
56215,1937,1657724894519
95072,18700,1657724909974
3210,14650,1657724913732
72080,17580,1657724946297
39660,13305,1657724954070
75555,3254,1657724985704
64741,19469,1657724988064
48973,10399,1657725023929
40422,5922,1657725034712
14074,7621,1657725052129
45477,19354,1657725055123
14214,2053,1657725055179
20725,9997,1657725084643
9182,4695,1657725102216
37930,18681,1657725107447
3606,3031,1657725148224
65290,6777,1657725153062
66435,18274,1657725162201
52990,17106,1657725217059
26429,7805,1657725218230
11333,19516,1657725239825
63320,912,1657725244133
69249,14032,1657725256798
51715,13305,1657725267754
92194,3468,1657725273749
74711,148,1657725280398
42862,11379,1657725282111
24095,19472,1657725295268
22198,1287,1657725317664
89760,9274,1657725319567
13247,6585,1657725355846
89630,8490,1657725362104
13627,13830,1657725373982
84958,9233,1657725377104
35318,817,1657725386349
36509,8490,1657725387448
91237,4695,1657725387751
5099,5550,1657725393277
78499,14595,1657725402333
39510,2299,1657725432965
52217,8490,1657725437371
20785,8490,1657725481746
75039,12103,1657725483121
92239,16761,1657725514334
71598,389,1657725530014
54012,967,1657725534040
16054,17601,1657725551645
47369,9691,1657725554092
41610,7147,1657725555177
9695,8490,1657725555243
75680,12782,1657725565374
19994,19153,1657725574063
50866,4695,1657725577842
32049,10722,1657725592597
89219,5329,1657725652438
47681,11379,1657725673559
48223,16944,1657725677587
41558,8490,1657725730456
94624,13305,1657725789464
19312,19647,1657725789862
65576,2038,1657725806185
92840,963,1657725863784
48266,5510,1657725868821
98180,912,1657725875084
55684,15354,1657725881570
40699,8246,1657725888286
15088,5660,1657725916638
605,13305,1657725933268
87932,9395,1657725938926
65231,14206,1657725947435
89670,12930,1657725961659
22471,1431,1657725965758
57726,16102,1657725969629
18037,13831,1657725971261
6317,8924,1657725976636
54466,11642,1657726000795
65560,14367,1657726045218
20948,7147,1657726046902
82505,8199,1657726078946
61576,13305,1657726083182
78944,6089,1657726088021
9491,5357,1657726088249
72041,11642,1657726100637
85493,7493,1657726103692
35725,13305,1657726117298
63520,15572,1657726139621
32328,4775,1657726146854
33955,12103,1657726152573
92915,7457,1657726157657
72382,9557,1657726169428
14790,6432,1657726185229
40698,14089,1657726187938
48595,11363,1657726196228
37836,10398,1657726216077
12118,19139,1657726231934
85501,13656,1657726254223
84316,6986,1657726256031
84154,784,1657726258572
71336,18983,1657726262249
69126,4695,1657726264264
24814,4591,1657726289852
53903,4230,1657726306344
58684,7147,1657726344773
73367,17022,1657726362501
28654,11642,1657726385163
31077,13305,1657726389039
51614,13305,1657726390492
70308,13305,1657726397999
35803,17219,1657726399878
66607,12918,1657726404786
80579,13305,1657726422937
28876,3083,1657726430431
85290,6204,1657726469734
99075,11777,1657726541930
69334,18700,1657726562160
84891,9343,1657726562249
83768,7604,1657726562577
25930,19354,1657726573289
51999,13926,1657726577496
71221,16586,1657726580264
88626,244,1657726581240
87070,17210,1657726589006
85102,9784,1657726594415
86773,3031,1657726596582
97969,13305,1657726617832
37247,7147,1657726657714
62632,15364,1657726684361
84108,527,1657726689753
17332,10398,1657726695663
46382,8738,1657726710848
24564,13384,1657726737873
28326,13305,1657726750626
64001,6089,1657726782241
1390,18980,1657726783542
81391,5160,1657726815854
43283,93,1657726832821
87031,250,1657726855570
81788,8308,1657726856464
47064,4416,1657726874834
15407,10462,1657726889693
97290,7680,1657726890018
19933,17423,1657726893302
70171,15032,1657726916174
32878,17022,1657726917011
46010,13391,1657726969886
82135,3186,1657726970643
51878,10462,1657726975724
55177,11984,1657726977740
487,6837,1657727037275
30321,4595,1657727044236
42918,13305,1657727070764
76530,13305,1657727100223
4992,2111,1657727106467
84227,2028,1657727119181
42199,4230,1657727122573
41060,15893,1657727132352
21642,3080,1657727149856
37393,784,1657727158956
71254,4591,1657727185316
3768,974,1657727190895
83280,4695,1657727232491
4776,12189,1657727239203
25819,13305,1657727278836
53792,17022,1657727289378
42546,11642,1657727291878
13233,4695,1657727308563
79622,6637,1657727319464
26713,5922,1657727338745
75585,836,1657727358864
12144,1183,1657727375377
75566,8490,1657727377405
40236,2637,1657727389463
71130,1011,1657727412661
45718,4695,1657727428269
55689,7812,1657727433988
57673,6534,1657727456902
17595,11986,1657727473505
84090,17291,1657727475320
77192,10399,1657727479452
20396,6957,1657727488701
93247,10031,1657727494634
18313,2071,1657727512862
77438,13305,1657727514986
96960,7538,1657727522391
93574,17132,1657727563140
83755,4695,1657727566054
51746,13571,1657727576587
99691,6837,1657727604518
3063,6032,1657727604668
23776,12208,1657727611113
85290,14628,1657727629844
11471,10745,1657727630457
45014,13864,1657727658810
2340,650,1657727688594
61202,13079,1657727690685
94509,19332,1657727694927
7797,6045,1657727700906
87876,5907,1657727706611
76954,8490,1657727775047
64956,14324,1657727777400
29550,15905,1657727787979
49612,18803,1657727788315
94262,11251,1657727791542
98315,4665,1657727798970
60979,9626,1657727803196
92040,8178,1657727830491
34058,14032,1657727839963
40119,4695,1657727865029
51881,8912,1657727881412
22973,9680,1657727884692
2477,10037,1657727903553
27977,2130,1657727905982
81436,4293,1657727963134
32872,14918,1657727966420
69695,7621,1657727966751
88107,3510,1657727973201
76157,7418,1657727986007
50897,7147,1657727990854
96423,16004,1657728007246
31883,16329,1657728020274
86125,7621,1657728053207
40531,14291,1657728066614
35578,14563,1657728079977
27004,17022,1657728082657
71918,15302,1657728089589
2086,13869,1657728103686
18103,17612,1657728110821
31531,2922,1657728134842
44782,912,1657728136731
24256,10685,1657728172478
65025,18700,1657728173597
26198,650,1657728177351
51918,11058,1657728181781
63287,6091,1657728184681
61202,15527,1657728186543
46056,6213,1657728194330
91825,14122,1657728233106
65530,10788,1657728273697
33639,4533,1657728278148
57420,10031,1657728300255
69344,11642,1657728309389
3662,682,1657728313945
39193,3128,1657728340241
96070,2864,1657728341760
65025,7463,1657728343205
56760,8111,1657728350408
73445,3106,1657728354729
146,1787,1657728356792
9633,11379,1657728362254
16605,4695,1657728373279
33660,8582,1657728373346
41250,7213,1657728373393
6440,15572,1657728375094
22999,1011,1657728376945
15357,3775,1657728408466
97416,3186,1657728428909
86377,7147,1657728441327
89913,7529,1657728479792
62522,7147,1657728504198
97209,10147,1657728507665
60639,18864,1657728509811
86911,17095,1657728526012
96279,6213,1657728531989
17932,10369,1657728532915
8656,13926,1657728558183
5454,2130,1657728594588
99410,17630,1657728618219
31554,3329,1657728636266
12793,12148,1657728675813
80054,7213,1657728706840
84679,14595,1657728715755
42500,14032,1657728725504
62174,19183,1657728743053
48242,19183,1657728747156
16880,18547,1657728758132
61202,13010,1657728759379
72302,14032,1657728759553
70209,19633,1657728789646
82984,235,1657728848385
24528,2888,1657728854732
72075,6837,1657728878188
14388,8569,1657728897956
43634,16434,1657728899881
44815,4129,1657728920599
40688,7147,1657728939228
67559,3031,1657729002015
48723,18470,1657729045116
50182,15499,1657729049868
47233,11379,1657729053229
59112,4442,1657729067636
66708,13623,1657729100127
60136,9500,1657729120614
40698,16050,1657729125491
64740,18700,1657729131388
39663,7783,1657729133122
59025,969,1657729153032
51847,11425,1657729154586
72646,3128,1657729186206
77786,704,1657729222185
56685,5601,1657729243160
25010,3072,1657729258855
79360,10338,1657729282522
28930,974,1657729311727
48723,13305,1657729316297
12360,11379,1657729344908
46946,4230,1657729357940
68983,7391,1657729366932
37766,7147,1657729368633
57264,13305,1657729401277
34431,13569,1657729427575
23286,6360,1657729542878
55182,2541,1657729545070
91428,4591,1657729549876
97466,18888,1657729557682
17546,19153,1657729560726
30135,14032,1657729628231
33993,19693,1657729654395
20652,2281,1657729717650
92791,7509,1657729722327
3151,17506,1657729736173
23713,9500,1657729813524
34224,3846,1657729816171
85016,4591,1657729822672
50297,2064,1657729830109
13433,17012,1657729844773
56040,11118,1657729866636
52759,3775,1657729888398
51782,13305,1657730009023
40837,10908,1657730019665
52572,650,1657730033322
28786,11379,1657730037970
48031,2465,1657730051361
53739,11704,1657730061861
89334,7785,1657730063598
73986,4591,1657730117673
75331,18980,1657730127018
70250,5633,1657730139700
4117,3128,1657730144751
17257,1740,1657730167349
56630,4595,1657730195183
88782,8644,1657730234176
12950,10832,1657730238128
84131,18262,1657730239280
37887,15056,1657730248442
31836,6837,1657730253790
69700,235,1657730253880
41469,16102,1657730258651
51753,3558,1657730287002
46751,6197,1657730287838
70583,16606,1657730323469
9456,11406,1657730373553
7096,12148,1657730447007
55095,10027,1657730510086
34261,5150,1657730540467
66014,6068,1657730565494
48717,15349,1657730640751
50516,13948,1657730643647
17860,817,1657730645577
69038,2922,1657730655498
45242,16130,1657730685623
50328,13293,1657730686579
13955,10220,1657730698317
49945,14918,1657730712735
67339,11379,1657730762023
67983,14067,1657730766087
89249,6603,1657730797329
78396,13305,1657730801584
86728,912,1657730804396
1780,10027,1657730831241
62435,15364,1657730848952
75653,7621,1657730860829
16318,197,1657730878259
56361,17022,1657730888010
13827,14650,1657730925672
27907,11649,1657730987932
60385,8307,1657731013285
28081,17068,1657731020214
13888,11649,1657731032416
48851,13549,1657731064817
70583,6125,1657731107982
84012,4159,1657731165733
4360,12824,1657731187822
97005,5366,1657731189526
67113,13549,1657731191039
38144,14324,1657731212059
86248,3760,1657731261685
79572,4591,1657731263022
45514,13577,1657731302253
27279,8715,1657731408363
74856,1289,1657731529023
98372,13594,1657731554268
1722,9481,1657731564972
2973,18980,1657731599980
1711,17190,1657731639791
68489,844,1657731668954
86652,1688,1657731694422
87599,6498,1657731695096
67905,1013,1657731786576
43917,14650,1657731903752
31145,2071,1657731913543
84199,19094,1657731926788
65814,925,1657731944039
26258,11995,1657731987774
95536,14810,1657731999890
4983,15605,1657732014594
19521,16025,1657732026962
92347,14578,1657732036556
31193,19364,1657732040454
26258,17210,1657732046609
60136,6761,1657732081157
6441,16994,1657732119948
85989,18706,1657732145509
75789,5284,1657732146341
73094,8637,1657732162453
43429,11365,1657732172143
47278,13852,1657732195777
50448,18980,1657732218219
19599,12014,1657732221457
52206,17647,1657732225442
49885,11182,1657732229104
52063,3804,1657732231378
47805,11379,1657732243950
52268,17267,1657732252267
15792,14882,1657732261664
1347,11649,1657732268070
70651,4025,1657732353323
14982,3905,1657732357973
10527,6204,1657732387022
11649,723,1657732401677
12632,469,1657732438718
85156,7116,1657732465397
88353,1946,1657732538805
11253,1688,1657732540839
45247,14324,1657732554819
64412,16102,1657732580946
34876,7479,1657732597996
93862,19381,1657732598650
4983,13080,1657732601905
40477,6204,1657732624664
5956,11964,1657732641719
80164,4230,1657732654980
93428,7001,1657732658350
85197,12878,1657732711125
48047,1011,1657732768203
86214,17093,1657732879524
45819,4695,1657732882357
94573,17041,1657732892119
16470,14324,1657732911507
12663,16994,1657732943992
73311,18700,1657732946816
98966,17974,1657732991582
23718,13549,1657733027712
13389,8490,1657733028463
20012,4591,1657733052211
61972,15302,1657733088998
2418,17630,1657733101088
50227,3328,1657733152477
37634,321,1657733330802
39977,17793,1657733402319
64878,19364,1657733422588
31887,8738,1657733449818
94573,6603,1657733451866
25888,9408,1657733476837
94915,10520,1657733505187
65206,12958,1657733557660
55831,6865,1657733575072
98887,13305,1657733576959
5423,17095,1657733609236
73530,7147,1657733641325
31646,12166,1657733643368
94573,2871,1657733723861
58893,10832,1657733724907
86730,9893,1657733763003
19180,13744,1657733786583
30324,17096,1657733790325
50565,19102,1657733871081
39977,13457,1657733964592
57009,2311,1657733981756
9457,4565,1657733983258
36166,15623,1657733984260
65734,6879,1657733997476
99083,14127,1657734030479
32273,2212,1657734045346
2970,10974,1657734116976
8071,13549,1657734121665
14368,16994,1657734123011
28886,14765,1657734160760
94573,5149,1657734207218
22949,16757,1657734225751
79995,19472,1657734253183
78467,9314,1657734304552
68902,2725,1657734308540
48340,16994,1657734396776
85295,4152,1657734487968
72246,974,1657734489094
52565,1367,1657734506890
50631,13305,1657734537491
26232,2382,1657734570504
8962,12945,1657734585118
89973,13020,1657734613449
73298,6853,1657734645186
38305,7147,1657734652360
17974,8490,1657734657006
17039,17190,1657734664272
99835,10970,1657734707384
87061,6534,1657734725648
24380,17095,1657734796391
26232,9097,1657734850714
92593,11649,1657734868676
63621,7805,1657734972070
89412,6516,1657734972120
9530,5149,1657734983203
86955,7805,1657735004327
45033,5550,1657735053354
36478,4450,1657735087176
53773,16442,1657735134374
39812,6213,1657735139405
42559,3031,1657735179903
49589,19344,1657735200705
69300,10143,1657735260827
9354,9261,1657735261946
98887,2846,1657735283935
35409,7613,1657735310881
27557,16102,1657735331978
46209,14921,1657735345362
26251,6158,1657735420902
62558,16086,1657735564046
82413,5561,1657735567335
77701,13142,1657735653283
99321,2079,1657735660617
17066,6089,1657735696129
93439,8871,1657735696971
16418,14324,1657735719956
6408,16102,1657735723818
94010,9209,1657735788943
28560,1221,1657735797860
43102,10505,1657735802338
53613,13549,1657735806255
55167,13549,1657735828398
85049,626,1657735849235
80319,626,1657735886768
16676,8490,1657735948034
90671,7261,1657735978279
49449,13549,1657736160018
28560,489,1657736162944
89257,15978,1657736209800
66373,178,1657736284349
71522,16102,1657736287341
53318,4695,1657736331393
10224,5323,1657736368539
9217,4638,1657736427639
34111,10970,1657736508453
38351,2241,1657736618989
50333,10303,1657736664253
47108,10320,1657736717447
72359,15032,1657736752512
63498,19183,1657736784635
34368,8490,1657736819453
64851,1688,1657736844815
46200,2299,1657736869739
56227,8852,1657736944538
73480,2241,1657737095821
74856,2111,1657737181959
28338,1042,1657737183861
84237,7760,1657737183941
8710,7261,1657737236140
94009,912,1657737242165
19083,7462,1657737268670
56470,3329,1657737299113
48395,7462,1657737324364
38217,9747,1657737328917
1477,14918,1657737353456
41199,3903,1657737440475
53394,15253,1657737537236
40531,1986,1657737544256
83884,11406,1657737581551
50395,10399,1657737717277
23756,3558,1657737730043
39824,14650,1657737748983
85976,5149,1657737836533
66035,3524,1657737945293
51299,4591,1657737984649
40598,14035,1657738002483
49127,12014,1657738011890
35139,11379,1657738151865
92897,14882,1657738216962
45332,4565,1657738252894
71561,13549,1657738271306
31505,4591,1657738291257
73689,6490,1657738298847
12139,14324,1657738309210
16636,3656,1657738468955
16736,525,1657738494228
87278,7418,1657738510430
93685,17949,1657738533889
32668,3927,1657738795445
70144,13549,1657738816476
43137,3329,1657738845024
16065,6460,1657738868211
27488,17022,1657738878279
55212,4591,1657738920813
92860,19693,1657738961807
13356,15463,1657739132988
55212,11352,1657739175320
63426,19329,1657739190862
84652,6432,1657739194937
46770,2299,1657739230158
95198,17022,1657739361966
32062,19472,1657739476636
99732,7949,1657739495557
85976,4099,1657739541501
46209,3128,1657739625364
98929,9,1657739694681
22940,269,1657739700531
32890,6460,1657739778928
64098,11664,1657739794052
7760,6865,1657739895863
50968,13958,1657739898756
88268,10839,1657739916427
20220,11642,1657739973028
16020,2299,1657740244529
85501,10628,1657740267078
31903,7749,1657740275479
3173,1004,1657740658266
59301,1818,1657740736581
26693,8307,1657741024496
84539,8973,1657741063404
85501,6533,1657741192079
36311,4464,1657741295143
72137,18003,1657741397158
58225,5525,1657741445622
44865,16301,1657741602389
21256,10907,1657741678994
67618,239,1657741695939
15055,321,1657741752128
35052,14324,1657741787609
37576,9481,1657741803917
64714,321,1657741847678
14971,2510,1657742084738
70932,12103,1657742085914
58111,4792,1657742181218
40693,7544,1657742191179
77787,14323,1657742224720
27357,12103,1657742277783
37855,8933,1657742296477
29522,8490,1657742300460
84519,17012,1657742365690
37187,7147,1657742425219
40098,2198,1657742514556
69358,9408,1657742520430
14864,17731,1657742683386
40531,12991,1657742749974
45495,3296,1657742783325
39189,18700,1657742896674
11460,12148,1657743719056
89396,6034,1657743733735
67955,11500,1657743894850
27357,13305,1657743936270
70932,13305,1657744017623
747,6213,1657744172440
53918,3450,1657744293010
24354,10027,1657744499385
80196,16761,1657744609374
22137,9499,1657745011188
11902,15698,1657745423219
44262,15620,1657745458922
95121,11058,1657745529688
32062,4641,1657745532069
64125,15364,1657745605977
45495,16186,1657745663145
1067,1688,1657745700013
11669,11610,1657745760333
88786,7147,1657745833453
76791,5630,1657745977535
36000,13305,1657745985705
20730,10399,1657746449837
20277,1953,1657746474165
40007,9627,1657746552115
56995,8225,1657746854614
22143,16434,1657746915264
33019,6533,1657746922354
53135,2038,1657746937755
21764,963,1657747032469
51527,3025,1657747135402
67991,14324,1657747225311
21403,4591,1657747254930
80202,19693,1657747257237
12744,16761,1657747371557
1290,9691,1657747461616
66118,18050,1657747578973
67955,14918,1657747689993
88471,4591,1657747835553
68900,16037,1657747955916
38664,17481,1657748023849
30309,19001,1657748039557
58137,5621,1657748138705
95438,2241,1657748302511
92613,19360,1657748345007
89904,3329,1657748543985
36279,9691,1657748719652
32965,13080,1657748787526
6692,3558,1657748905698
77884,9012,1657748976108
18781,974,1657749006078
97258,7147,1657749059004
15752,6325,1657749168168
90870,16434,1657749228533
70254,13549,1657749385435
59467,14413,1657749395010
8126,9782,1657749530346
35031,14966,1657749595289
58789,9680,1657749686459
12191,14100,1657749706705
32017,2530,1657749811037
82306,13549,1657749869764
31870,13549,1657749870425
14488,7683,1657749877691
48324,12654,1657749881004
55321,5907,1657749907423
89876,8490,1657749958381
43204,13080,1657750001181
4095,3517,1657750011813
50516,13549,1657750054575
20441,1237,1657750083628
9024,13549,1657750148177
57987,6533,1657750234946
75843,15646,1657750284747
45343,8225,1657750312426
1236,1688,1657750384225
22664,12037,1657750413451
53295,7147,1657750453577
79838,17345,1657750489224
30540,3080,1657750500351
56585,10399,1657750559266
23590,4591,1657750696471
10455,17421,1657750702878
75843,13701,1657750750729
46788,13549,1657750807406
13965,13133,1657750818360
31106,12014,1657750820615
25151,10832,1657750900979
8005,17949,1657750950264
75281,4544,1657750983790
69157,9040,1657751042944
88480,17095,1657751065093
64445,7147,1657751107147
4961,2028,1657751196627
66345,8256,1657751232586
49495,12174,1657751308201
79794,10147,1657751320677
81847,16944,1657751383388
85754,19588,1657751402813
78654,13544,1657751426462
30111,14324,1657751435966
71174,6380,1657751448439
57321,7568,1657751475370
31414,14032,1657751482067
36668,2259,1657751486358
12290,17120,1657751588468
85578,16472,1657751622864
31102,11642,1657751629916
19196,5630,1657751641494
14721,13056,1657751655996
97425,2697,1657751684387
99208,9241,1657751698314
93411,8225,1657751717576
54038,12475,1657751777178
54307,1915,1657751798657
27326,16102,1657751852001
41678,8128,1657751906120
38036,1688,1657751923442
67303,11642,1657751963305
16009,4290,1657751966808
78561,12103,1657751969670
81296,14478,1657751988170
49731,6325,1657752026884
81934,10357,1657752051899
50124,12878,1657752106135
16946,12991,1657752121092
49654,12958,1657752210342
62464,6085,1657752221628
29242,13549,1657752271893
68487,12031,1657752281950
19681,7683,1657752283752
98548,5621,1657752318376
64686,8149,1657752328687
53970,9159,1657752330853
90099,11642,1657752351097
33694,11379,1657752355327
38055,10399,1657752453704
88742,2541,1657752499718
53927,7147,1657752518258
90753,4816,1657752529601
29131,17894,1657752546364
79028,10868,1657752575096
91769,15414,1657752590864
73749,232,1657752593372
99447,15292,1657752621427
95357,6041,1657752645611
93691,6999,1657752651087
12925,3913,1657752689881
97824,13080,1657752732977
94664,12816,1657752839854
89200,7805,1657752840393
84939,2051,1657752847297
33493,18121,1657752860159
9982,9893,1657752901309
41030,10907,1657752910111
5329,14643,1657753082824
86755,2434,1657753103182
57793,11642,1657753147242
18317,11125,1657753182202
84455,11356,1657753199272
31126,11964,1657753214657
37989,13549,1657753305426
37139,12999,1657753392608
86058,11559,1657753397803
50787,5630,1657753415887
59046,3329,1657753431217
19045,12725,1657753467214
34049,8490,1657753526712
67835,12725,1657753545233
12925,7435,1657753547133
49699,317,1657753551855
90149,5574,1657753595585
34873,10462,1657753610973
48210,7147,1657753643235
16461,9155,1657753707886
12925,15250,1657753747321
75991,3030,1657753774510
19160,14884,1657753811340
2985,1688,1657753828050
51370,11236,1657753847189
271,13549,1657753899898
39200,19302,1657753954549
54677,13305,1657753965122
21323,5492,1657753968564
2,9500,1657754015460
26321,13305,1657754018129
70752,7308,1657754066064
17502,4591,1657754086330
27417,650,1657754095694
86819,13549,1657754100435
20536,17022,1657754135001
53970,4269,1657754179616
32748,9895,1657754190304
72410,17511,1657754205306
29491,6213,1657754236311
59741,13305,1657754236558
59269,2182,1657754241409
6629,6432,1657754294698
1336,14922,1657754361781
6321,1740,1657754371003
62894,2787,1657754409258
98105,8490,1657754443852
66790,6642,1657754449049
65692,14109,1657754452126
58504,1086,1657754468998
43700,912,1657754495478
85193,13645,1657754504603
25119,18359,1657754522143
66924,18125,1657754548774
83983,941,1657754562459
51911,16349,1657754587406
98749,8966,1657754594014
91341,4254,1657754617441
1151,8337,1657754636868
12051,2541,1657754654745
83793,13549,1657754672977
83654,9155,1657754676147
64699,2846,1657754693311
68187,1688,1657754709226
64779,15752,1657754727245
85433,1688,1657754741275
91049,13045,1657754763048
66605,11172,1657754779545
54155,7787,1657754794068
98916,7263,1657754794439
78089,6761,1657754804294
24148,8256,1657754831233
62755,2176,1657754838152
43761,13305,1657754883576
56916,2842,1657754936582
98482,1688,1657754941846
15058,18368,1657754952862
19778,3713,1657755010386
54499,7263,1657755014229
87640,13585,1657755022762
55725,13549,1657755078355
890,1670,1657755079770
7035,12103,1657755083987
60384,17346,1657755151387
26390,11409,1657755160963
78089,443,1657755163972
1485,6809,1657755167504
8723,13549,1657755259045
60258,8627,1657755269891
64779,16371,1657755323680
98474,17022,1657755323772
10208,6464,1657755341235
38079,18821,1657755343844
45931,19381,1657755354497
35494,2844,1657755368798
65972,6141,1657755372248
70080,8490,1657755382754
43382,3842,1657755418271
56112,5995,1657755447072
24463,4591,1657755451571
47945,13549,1657755471441
93605,11379,1657755480576
3134,7147,1657755493531
45270,15220,1657755499560
66266,4591,1657755572955
47145,12945,1657755597706
94509,682,1657755603633
85339,180,1657755609300
32407,4591,1657755681380
35809,5406,1657755682853
38140,912,1657755698349
10670,6178,1657755707872
64854,6034,1657755715870
71011,16330,1657755728028
6759,7659,1657755735246
8892,17506,1657755747664
81105,8715,1657755761533
15947,8318,1657755762676
62425,12854,1657755765010
13739,8490,1657755767984
67418,6123,1657755775858
96951,16374,1657755792984
25015,4591,1657755794987
1344,8606,1657755811017
72125,13549,1657755811144
46300,19042,1657755817808
93042,2079,1657755830703
17988,5025,1657755846113
98362,7016,1657755848257
16248,12970,1657755864801
25994,13549,1657755882700
78260,15436,1657755893048
25222,16434,1657755905891
80509,13274,1657755915597
64422,4591,1657755916742
2057,7147,1657755917704
47145,1740,1657755942453
3447,11395,1657755947258
73579,13549,1657756037930
89793,11379,1657756041408
92962,11822,1657756068755
95207,12991,1657756081030
31899,8307,1657756085423
48245,18588,1657756126498
94808,2888,1657756132359
63490,10839,1657756136575
43561,11649,1657756150091
23234,14324,1657756185858
9469,2922,1657756191257
69885,9543,1657756193166
23209,13549,1657756193612
81841,16102,1657756196242
30306,14499,1657756216662
45928,18042,1657756239848
39155,346,1657756240979
32453,4591,1657756249236
42606,823,1657756250376
32510,8307,1657756253796
76367,2389,1657756259796
42051,8256,1657756268690
10296,13009,1657756313125
53491,18001,1657756324103
66382,14882,1657756330411
52612,12958,1657756331049
7079,11203,1657756335569
45681,6178,1657756340620
89002,2577,1657756352823
86891,963,1657756357263
13240,13549,1657756358531
50058,6533,1657756395208
19283,19472,1657756403370
22905,2051,1657756436019
54639,10624,1657756490910
11865,6879,1657756536975
89822,15302,1657756551547
29610,14064,1657756555260
91906,7479,1657756585786
21967,7147,1657756588489
12170,18121,1657756608059
69885,6041,1657756641489
68249,10038,1657756655322
5854,12230,1657756674485
7645,8206,1657756686325
17681,6034,1657756728727
93064,16121,1657756743621
32766,12991,1657756752997
27816,912,1657756759356
88483,3072,1657756774177
23256,6034,1657756781274
79812,8442,1657756827444
90996,5683,1657756865379
35099,7242,1657756868122
59266,11459,1657756880268
93471,13080,1657756914152
61323,17506,1657756917798
49836,13296,1657756953182
78895,9500,1657756964437
66739,8669,1657756984794
66356,10399,1657756986447
76657,3479,1657756998472
78022,18547,1657757009766
90766,688,1657757016300
86523,7213,1657757029612
79984,11189,1657757040242
60935,13549,1657757041421
67826,5232,1657757044790
23553,16434,1657757059657
10578,13549,1657757109803
54657,13772,1657757145443
87797,11119,1657757152734
93319,13080,1657757155214
87687,17012,1657757162453
46979,2697,1657757185991
93783,3982,1657757200351
2817,1688,1657757201772
90144,1367,1657757213501
37847,14650,1657757229654
92324,8423,1657757243862
41356,7810,1657757257417
89733,15302,1657757265904
54216,4591,1657757293358
43774,2846,1657757293549
28163,17833,1657757319998
31567,15409,1657757360363
75028,4591,1657757361084
25592,4591,1657757364760
38577,7116,1657757369693
15054,4591,1657757372935
57257,4931,1657757374828
81801,13645,1657757386533
48719,2766,1657757400972
18754,13926,1657757402283
18180,11379,1657757403239
23180,2846,1657757405075
70896,4442,1657757432227
47522,3031,1657757455329
54639,19560,1657757470063
70901,6497,1657757472360
88038,5282,1657757476926
27389,3329,1657757478337
8944,4529,1657757520765
3632,9499,1657757539619
70545,16102,1657757558285
90766,12364,1657757586719
210,12991,1657757608535
68042,709,1657757609962
80145,12991,1657757642181
81461,7147,1657757653951
30069,13549,1657757729912
87550,8333,1657757734119
8025,11740,1657757773736
91291,2465,1657757796181
68133,16349,1657757822099
55248,8070,1657757839251
99281,12897,1657757839870
72642,246,1657757843288
39965,18593,1657757851653
61003,11822,1657757899893
90310,14324,1657757900350
33162,10411,1657757906475
73620,13549,1657757907839
7338,9233,1657757931382
49044,817,1657757950863
90766,11827,1657757954854
40453,4591,1657757957719
73368,6325,1657757971057
49048,11142,1657758013490
47612,16049,1657758025039
42889,17095,1657758027089
33068,16472,1657758069817
5719,9176,1657758098267
52354,1208,1657758107252
67063,14246,1657758109257
84225,2521,1657758124808
91606,1688,1657758155395
57065,11172,1657758169954
16421,15759,1657758203868
37827,12362,1657758204365
25772,13185,1657758224551
24014,8307,1657758238379
93486,17669,1657758265469
28274,17511,1657758269376
99664,11986,1657758325861
60846,4152,1657758333364
29281,8128,1657758349793
14571,4591,1657758364785
8183,5448,1657758379666
39542,11119,1657758379930
2436,19472,1657758390348
59022,9061,1657758401605
54467,9895,1657758444012
15165,13824,1657758453780
18918,3268,1657758467315
9704,15269,1657758483716
12879,4591,1657758502106
98202,6034,1657758507319
81996,4591,1657758508646
1977,3517,1657758512495
66936,8490,1657758542714
4698,13791,1657758559728
80018,9500,1657758560610
71464,15201,1657758562970
17705,10038,1657758586834
54270,7263,1657758607467
42535,6178,1657758615335
60708,15345,1657758617112
3120,10021,1657758635697
21349,3598,1657758653330
46652,4464,1657758663171
87019,19108,1657758669744
6533,9693,1657758671193
52422,11822,1657758676018
78011,8119,1657758677250
51026,4107,1657758679627
65539,19394,1657758686734
